tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,bike_route_order
1053,04:04.5,21:38.1,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,328,Watts St & Greenwich St,40.72405549,-74.00965965,35026,Subscriber,1957,1,84
472,22:46.9,30:39.7,328,Watts St & Greenwich St,40.72405549,-74.00965965,346,Bank St & Hudson St,40.73652889,-74.00618026,35026,Subscriber,1974,1,85
434,53:22.3,00:36.7,346,Bank St & Hudson St,40.73652889,-74.00618026,328,Watts St & Greenwich St,40.72405549,-74.00965965,35026,Subscriber,1974,1,86
420,18:46.9,25:47.5,328,Watts St & Greenwich St,40.72405549,-74.00965965,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,35026,Subscriber,1962,2,87
1318,28:36.6,50:34.8,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,445,E 10 St & Avenue A,40.72740794,-73.98142006,35026,Subscriber,1993,1,88
230,01:02.0,04:52.5,285,Broadway & E 14 St,40.73454567,-73.99074142,2003,1 Ave & E 18 St,40.73381219,-73.98054421,35026,Subscriber,1990,1,89
2885,42:10.9,30:16.5,2003,1 Ave & E 18 St,40.73381219,-73.98054421,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,35026,Customer,1994,1,90
2160,49:59.0,26:00.0,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,35026,Customer,1987,1,91
2501,38:01.7,19:43.6,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,35026,Subscriber,1961,1,92
629,32:24.6,42:53.6,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,35026,Subscriber,1995,1,93
394,54:16.0,00:51.0,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,35026,Subscriber,1988,1,94
77,18:58.5,20:15.5,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,35026,Subscriber,1985,1,95
1930,20:31.7,52:42.1,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,265,Stanton St & Chrystie St,40.72229346,-73.99147535,35026,Subscriber,1985,1,96
314,43:52.7,49:06.7,265,Stanton St & Chrystie St,40.72229346,-73.99147535,317,E 6 St & Avenue B,40.72453734,-73.98185424,35026,Subscriber,1994,1,97
1145,21:09.9,40:15.9,317,E 6 St & Avenue B,40.72453734,-73.98185424,389,Broadway & Berry St,40.71044554,-73.96525063,35026,Subscriber,1961,1,98
207,13:45.6,17:13.0,389,Broadway & Berry St,40.71044554,-73.96525063,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,35026,Subscriber,1995,2,99
513,14:37.2,23:10.7,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3765,Bushwick Ave & Stagg St,40.709897,-73.94008000000001,35026,Subscriber,1993,1,100
1798,02:33.4,32:31.7,3765,Bushwick Ave & Stagg St,40.709897,-73.94008000000001,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,35026,Subscriber,1987,2,101
649,52:10.6,03:00.4,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,35026,Subscriber,1976,1,102
1385,15:20.6,38:26.1,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,3422,Columbia St & Degraw St,40.6859296,-74.00242364,35026,Subscriber,1989,1,103
281,03:26.0,08:07.6,3422,Columbia St & Degraw St,40.6859296,-74.00242364,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,35026,Subscriber,1981,1,104
233,40:46.0,44:39.8,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,3422,Columbia St & Degraw St,40.6859296,-74.00242364,35026,Subscriber,1975,1,105
1027,11:13.0,28:20.9,3422,Columbia St & Degraw St,40.6859296,-74.00242364,3787,Dock 72 Way & Market St,40.69985,-73.97140999999999,35026,Subscriber,1975,1,106
419,55:14.1,02:13.6,3787,Dock 72 Way & Market St,40.69985,-73.97140999999999,261,Johnson St & Gold St,40.69474881,-73.98362464,35026,Subscriber,1965,1,107
836,54:03.4,07:59.5,261,Johnson St & Gold St,40.69474881,-73.98362464,534,Water - Whitehall Plaza,40.70255065,-74.0127234,35026,Subscriber,1983,1,108
1078,51:35.5,09:33.7,534,Water - Whitehall Plaza,40.70255065,-74.0127234,332,Cherry St,40.71219906,-73.97948148,35026,Subscriber,1958,1,109
1009,10:06.9,26:56.5,332,Cherry St,40.71219906,-73.97948148,503,E 20 St & Park Ave,40.73827428,-73.98751968,35026,Subscriber,1958,2,110
118,54:08.9,56:07.4,503,E 20 St & Park Ave,40.73827428,-73.98751968,461,E 20 St & 2 Ave,40.73587678,-73.98205027,35026,Subscriber,1997,1,111
547,23:59.6,33:07.2,461,E 20 St & 2 Ave,40.73587678,-73.98205027,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,35026,Subscriber,1976,1,112
729,45:57.8,58:07.7,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,504,1 Ave & E 16 St,40.73221853,-73.98165557,35026,Subscriber,1967,1,113
373,59:50.8,06:04.6,504,1 Ave & E 16 St,40.73221853,-73.98165557,497,E 17 St & Broadway,40.73704984,-73.99009296,35026,Subscriber,1995,2,114
419,09:42.4,16:41.6,497,E 17 St & Broadway,40.73704984,-73.99009296,326,E 11 St & 1 Ave,40.72953837,-73.98426726,35026,Customer,1982,1,115
365,34:34.0,40:39.3,326,E 11 St & 1 Ave,40.72953837,-73.98426726,483,E 12 St & 3 Ave,40.73223272,-73.98889957,35026,Subscriber,1956,1,116
220,41:55.2,45:35.9,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3718,E 11 St & Avenue B,40.72746421,-73.97950418,35026,Subscriber,1988,2,117
643,50:45.4,01:29.0,3718,E 11 St & Avenue B,40.72746421,-73.97950418,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,35026,Subscriber,1994,1,118
1341,08:05.1,30:26.7,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,35026,Subscriber,1956,1,119
121,46:13.6,48:15.1,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,3158,W 63 St & Broadway,40.77163851,-73.98261428,35026,Subscriber,1977,1,120
894,57:31.5,12:26.4,3158,W 63 St & Broadway,40.77163851,-73.98261428,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,35026,Subscriber,1963,1,121
585,26:46.4,36:31.8,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,447,8 Ave & W 52 St,40.76370739,-73.9851615,35026,Subscriber,1963,1,122
392,43:20.5,49:53.2,447,8 Ave & W 52 St,40.76370739,-73.9851615,72,W 52 St & 11 Ave,40.76727216,-73.99392888,35026,Subscriber,1946,1,123
1400,55:50.1,19:10.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,309,Murray St & West St,40.7149787,-74.013012,35026,Subscriber,1988,2,124
1792,40:59.6,10:52.4,309,Murray St & West St,40.7149787,-74.013012,309,Murray St & West St,40.7149787,-74.013012,35026,Subscriber,1982,1,125
1386,30:57.5,54:03.7,309,Murray St & West St,40.7149787,-74.013012,3641,Broadway & W 25 St,40.74286877,-73.98918629,35026,Subscriber,1972,1,126
2883,29:58.7,18:02.4,3641,Broadway & W 25 St,40.74286877,-73.98918629,3452,Bayard St & Leonard St,40.71915572,-73.94885391,35026,Subscriber,1979,1,127
366,57:13.1,03:19.8,3452,Bayard St & Leonard St,40.71915572,-73.94885391,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,35026,Subscriber,1977,1,128
276,21:41.9,26:18.9,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,389,Broadway & Berry St,40.71044554,-73.96525063,35026,Subscriber,1991,1,129
